name,url,category,brand,specifications,prices
Laptop Acer Gaming Nitro 5 Tiger AN515 58 769J i7 12700H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.003),https://www.thegioididong.com/laptop/acer-nitro-5-an515-58-769j-i7-nhqfhsv003,laptop,Acer,"{'Công nghệ CPU': 'Intel Core i7 Alder Lake - 12700H', 'Số nhân': '14', 'Số luồng': '20', 'Tốc độ CPU': '2.30 GHz', 'Tốc độ tối đa': 'Turbo Boost 4.7 GHz', 'RAM': '8 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe rời)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 3050, 4 GB', 'Công nghệ âm thanh': 'Spatial Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Webcam': 'HD webcam', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 4 vùng', 'Kích thước': 'Dài 360.4 mm - Rộng 271.09 mm - Dày 25.9 mm - 2.5 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '4-cell, 57.5Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2022'}","[{'color': 'Đen', 'price': 20490000.0}]"
Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/1TB/4GB RTX3050/144Hz/Win11 (HN229W),https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i5-hn229w,laptop,Asus,"{'Công nghệ CPU': 'Intel Core i5 Alder Lake - 12500H', 'Số nhân': '12', 'Số luồng': '16', 'Tốc độ CPU': '2.5GHz', 'Tốc độ tối đa': 'Turbo Boost 4.5 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '1 TB SSD M.2 PCIe', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '62.5% sRGB', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 3050, 4 GB', 'Công nghệ âm thanh': 'Hi-Res Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Bluetooth 5.2', 'Webcam': 'HD webcam', 'Tản nhiệt': 'Quạt Arc Flow 84 cánh', 'Tính năng khác': 'MUX Switch', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 1 vùng', 'Kích thước': 'Dài 354 mm - Rộng 251 mm - Dày 22.4 ~ 24.9 mm - 2.2 kg', 'Chất liệu': 'Vỏ nhựa - nắp lưng bằng kim loại', 'Thông tin Pin': '4-cell, 56Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Xám', 'price': 22190000.0}]"
Laptop HP Gaming VICTUS 16 s0078AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (8C5N7PA),https://www.thegioididong.com/laptop/hp-victus-16-s0078ax-r5-8c5n7pa,laptop,HP,"{'Công nghệ CPU': 'AMD Ryzen 5 - 7640HS', 'Số nhân': '6', 'Số luồng': '12', 'Tốc độ CPU': '4.30 GHz', 'Tốc độ tối đa': 'Turbo Boost 5.0 GHz', 'NPU': 'AMD XDNA', 'Hiệu năng xử lý AI (TOPS)': 'Max 10 TOPS', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '5600 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '16.1""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'Công nghệ âm thanh': 'Audio by BO', 'Cổng giao tiếp': '3 x USB 3.2', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Công tắc khóa camera', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 1 vùng', 'Kích thước': 'Dài 369 mm - Rộng 259.4 mm - Dày 23.9 mm - 2.31 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '4-cell, 70Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Đen', 'price': 19390000.0}]"
Laptop HP Envy X360 14 fa0050AU R5 8640HS/16GB/512GB/Win11 (A29H8PA),https://www.thegioididong.com/laptop/hp-envy-x360-14-fa0050au-r5-a29h8pa,laptop,HP,"{'Công nghệ CPU': 'AMD Ryzen 5 - 8640HS', 'Số nhân': '6', 'Số luồng': '12', 'Tốc độ CPU': '3.5 GHz', 'Tốc độ tối đa': 'Turbo Boost 4.9 GHz', 'NPU': 'AMD XDNA', 'Hiệu năng xử lý AI (TOPS)': 'Lên đến 16 TOPS', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5 (Onboard)', 'Tốc độ Bus RAM': '6400 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0', 'Màn hình': '14""', 'Độ phân giải': '2.8K (2880 x 1800) - OLED 16:10', 'Tần số quét': '60Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'Thời gian phản hồi 0.2 ms', 'Màn hình cảm ứng': 'Cảm ứng', 'Card màn hình': 'Card tích hợp - AMD Radeon Graphics', 'Công nghệ âm thanh': 'HP Audio Boost', 'Cổng giao tiếp': '2 x USB Type-A', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'Camera IR 5 MP', 'Tính năng khác': 'Màn hình gập 360 độ', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 313.3 mm - Rộng 218.9 mm - Dày 16.9 mm - 1.39 kg', 'Chất liệu': 'Vỏ kim loại', 'Thông tin Pin': '3-cell Li-ion, 59 Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 28890000.0}]"
Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002),https://www.thegioididong.com/laptop/acer-swift-go-14-ai-73-71zx-ultra-7-nxkslsv002,laptop,Acer,"{'Công nghệ CPU': 'Intel Core Ultra 7 Meteor Lake - 155H', 'Số nhân': '16', 'Số luồng': '22', 'Tốc độ CPU': '1.4GHz', 'Tốc độ tối đa': 'Turbo Boost 4.8 GHz', 'NPU': 'Intel AI Boost', 'Hiệu năng xử lý AI (TOPS)': 'Hãng không công bố', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5X (Onboard)', 'Tốc độ Bus RAM': '6400 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)', 'Màn hình': '14""', 'Độ phân giải': '2.8K (2880 x 1800)', 'Tần số quét': '120Hz', 'Độ phủ màu': '100% sRGB', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card tích hợp - Intel Arc Graphics', 'Công nghệ âm thanh': 'Acer Purified Voice', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Khe đọc thẻ nhớ': 'Micro SD', 'Webcam': 'QHD Webcam', 'Tính năng khác': 'Tiêu chuẩn Nền Intel Evo', 'Đèn bàn phím': 'Đơn sắc', 'Kích thước': 'Dài 312.9 mm - Rộng 217.9 mm - Dày 14.9 mm - 1.32 kg', 'Chất liệu': 'Vỏ kim loại - Nhôm', 'Thông tin Pin': '4-cell, 65Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 26590000.0}]"
Laptop Dell Inspiron 7440 Core 7 150U/16GB/1TB/OfficeHS/Win11 (N7440-C7U161W11IBU),https://www.thegioididong.com/laptop/dell-inspiron-7440-core-7-n7440c7u161w11ibu,laptop,Dell,"{'Công nghệ CPU': 'Intel Core 7 Raptor Lake - 150U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': 'Hãng không công bố', 'Tốc độ tối đa': 'Turbo Boost 5.40 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '5200 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '1 TB SSD M.2 PCIe', 'Màn hình': '14""', 'Độ phân giải': 'Full HD+', 'Tần số quét': '60Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Display with ComfortView', 'Màn hình cảm ứng': 'Cảm ứng', 'Card màn hình': 'Card tích hợp - Intel Graphics', 'Công nghệ âm thanh': 'Realtek Audio', 'Cổng giao tiếp': '2 x USB 3.2', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Màn hình gập 360 độ', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 314 mm - Rộng 226.15 mm - Dày 18.9 mm - 1.71 kg', 'Chất liệu': 'Vỏ nhựa - chiếu nghỉ tay bằng kim loại', 'Thông tin Pin': '4-cell, 64 Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2024'}","[{'color': 'Xanh Dương', 'price': 30490000.0}]"
Laptop Dell G15 5530 i9 13900HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i9HX161W11GR4060),https://www.thegioididong.com/laptop/dell-g15-5530-i9-i9hx161w11gr4060,laptop,Dell,"{'Công nghệ CPU': 'Intel Core i9 Raptor Lake - 13900HX', 'Số nhân': '24', 'Số luồng': '32', 'Tốc độ CPU': '3.90 GHz', 'Tốc độ tối đa': 'Turbo Boost 5.40 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '4800 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '165 Hz', 'Độ phủ màu': '100% sRGB', 'Công nghệ màn hình': 'G-Sync', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 4060, 8 GB', 'Công nghệ âm thanh': 'Realtek Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Bluetooth 5.2', 'Webcam': 'HD webcam', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 4 vùng', 'Kích thước': 'Dài 357.26 mm - Rộng 274.52 mm - Dày 26.15 mm - 2.81 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '6-cell Li-ion, 86 Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2024'}","[{'color': 'Xám', 'price': 40990000.0}]"
Laptop Lenovo ThinkBook 16 G7 Ultra 7 155U/32GB/1TB/Win11 (21MS007HVN),https://www.thegioididong.com/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn,laptop,Lenovo,"{'Công nghệ CPU': 'Intel Core Ultra 7 Meteor Lake - 155U', 'Số nhân': '12', 'Số luồng': '14', 'Tốc độ CPU': '1.7GHz', 'Tốc độ tối đa': 'Turbo Boost 4.8 GHz', 'NPU': 'Intel AI Boost', 'Hiệu năng xử lý AI (TOPS)': 'Hãng không công bố', 'RAM': '32 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 16 GB + 1 khe 16 GB)', 'Tốc độ Bus RAM': '5600 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)', 'Màn hình': '16""', 'Độ phân giải': 'WUXGA', 'Tần số quét': '60Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card tích hợp - Intel Graphics', 'Công nghệ âm thanh': 'Dolby Audio', 'Cổng giao tiếp': '1 x USB 3.2', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'TPM 2.0', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 356 mm - Rộng 253.5 mm - Dày 17.5 mm - 1.7 kg', 'Chất liệu': 'Vỏ nhựa - nắp lưng bằng kim loại', 'Thông tin Pin': '45Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Xám', 'price': 29090000.0}]"
Laptop Asus TUF Gaming A15 FA506NF R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (HN012W),https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa506nf-r5-hn012w?utm_flashsale=1,laptop,Asus,"{'Công nghệ CPU': 'AMD Ryzen 5 - 7535HS', 'Số nhân': '6', 'Số luồng': '12', 'Tốc độ CPU': '3.3GHz', 'Tốc độ tối đa': 'Turbo Boost 4.55 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '4800 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '62.5% sRGB', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 2050, 4 GB', 'Công nghệ âm thanh': 'Hi-Res Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Webcam': 'HD webcam', 'Tản nhiệt': 'Quạt Arc Flow 84 cánh', 'Tính năng khác': 'NVIDIA Optimus', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 1 vùng', 'Kích thước': 'Dài 359 mm - Rộng 256 mm - Dày 24.5 mm - 2.3 kg', 'Chất liệu': 'Vỏ nhựa - nắp lưng bằng kim loại', 'Thông tin Pin': '3-cell, 48Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Đen', 'price': 17190000.0}]"
Laptop Asus Zenbook A14 UX3407QA X1 26 100/16GB/512GB/OfficeHS24+365/Win11 (QD299WS),https://www.thegioididong.com/laptop/asus-zenbook-a14-ux3407qa-x1-26-100-qd299ws,laptop,Asus,"{'Công nghệ CPU': 'Snapdragon X - X1 26 100', 'Số nhân': '8', 'Số luồng': 'Hãng không công bố', 'Tốc độ CPU': 'Hãng không công bố', 'Tốc độ tối đa': 'Turbo Boost 3.0 GHz', 'NPU': 'Qualcomm Hexagon', 'Hiệu năng xử lý AI (TOPS)': 'Lên đến 45 TOPS', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5X (Onboard)', 'Tốc độ Bus RAM': '8448 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '14""', 'Độ phân giải': 'WUXGA, OLED', 'Tần số quét': '60Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'Thời gian phản hồi 0.2 ms', 'Card màn hình': 'Card tích hợp - Qualcomm Adreno GPU', 'Công nghệ âm thanh': 'Công nghệ Smart AMP', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Độ bền chuẩn quân đội MIL STD 810H', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 310.7 mm - Rộng 213.9 mm - Dày 15.9 mm - 0.98 kg', 'Chất liệu': 'Nhôm - Magie', 'Thông tin Pin': '3-cell Li-ion, 70 Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2024 vĩnh viễn + Microsoft 365 Basic', 'Thời điểm ra mắt': '2025'}","[{'color': 'Màu be', 'price': 27990000.0}]"
Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/OfficeHS/Win11 (AY8V4PA),https://www.thegioididong.com/laptop/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa,laptop,HP,"{'Công nghệ CPU': 'Intel Core Ultra 7 Meteor Lake - 155U', 'Số nhân': '12', 'Số luồng': '14', 'Tốc độ CPU': '1.7GHz', 'Tốc độ tối đa': 'Turbo Boost 4.8 GHz', 'NPU': 'Intel AI Boost', 'Hiệu năng xử lý AI (TOPS)': 'Hãng không công bố', 'RAM': '32 GB', 'Loại RAM': 'LPDDR5 (Onboard)', 'Tốc độ Bus RAM': '6400 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '14""', 'Độ phân giải': '2.8K (2880 x 1800) - OLED', 'Tần số quét': '48 - 120 Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'LED UWVA', 'Màn hình cảm ứng': 'Cảm ứng', 'Card màn hình': 'Card tích hợp - Intel Graphics', 'Công nghệ âm thanh': 'Poly Studio', 'Cổng giao tiếp': '2 x USB Type-A', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'Camera IR 5 MP', 'Tính năng khác': 'Màn hình gập 360 độ', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 313.4 mm - Rộng 218.9 mm - Dày 16.9 mm - 1.39 kg', 'Chất liệu': 'Vỏ kim loại', 'Thông tin Pin': '3-cell Li-ion, 59 Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2024'}","[{'color': 'Xanh', 'price': 35590000.0}]"
Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043883),https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-71043883,laptop,Dell,"{'Công nghệ CPU': 'Intel Core i5 Alder Lake - 1235U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': '1.3GHz', 'Tốc độ tối đa': 'Turbo Boost 4.4 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '2666 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '120Hz', 'Công nghệ màn hình': 'WVA', 'Card màn hình': 'Card tích hợp - Intel Iris Xe Graphics', 'Công nghệ âm thanh': 'Realtek Audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Bluetooth 5.0', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'HD webcam', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 358.5 mm - Rộng 235.56 mm - Dày 18.99 mm - 1.9 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 41Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 16490000.0}]"
Laptop MSI Gaming Cyborg 15 AI A1VEK Ultra 7 155H/16GB/512GB/6GB RTX4050/144Hz/Win11 (053VN),https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,laptop,MSI,"{'Công nghệ CPU': 'Intel Core Ultra 7 Meteor Lake - 155H', 'Số nhân': '16', 'Số luồng': '22', 'Tốc độ CPU': '1.4GHz', 'Tốc độ tối đa': 'Turbo Boost 4.8 GHz', 'NPU': 'Intel AI Boost', 'Hiệu năng xử lý AI (TOPS)': 'Hãng không công bố', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '5600 MHz', 'Hỗ trợ RAM tối đa': '96 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 4050, 6 GB', 'Công nghệ âm thanh': 'Hi-Res Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'HD webcam', 'Tản nhiệt': 'Cooler Boost', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 4 vùng', 'Kích thước': 'Dài 359.36 mm - Rộng 250.34 mm - Dày 22.9 mm - 1.98 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 53.5Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Đen', 'price': 30990000.0}]"
Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN),https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14q8x9-x1p-42-100-83hl000kvn,laptop,Lenovo,"{'Công nghệ CPU': 'Snapdragon X Plus - X1P 42 100', 'Số nhân': '8', 'Số luồng': 'Hãng không công bố', 'Tốc độ CPU': 'Hãng không công bố', 'Tốc độ tối đa': 'Turbo Boost 3.4 GHz', 'NPU': 'Qualcomm Hexagon', 'Hiệu năng xử lý AI (TOPS)': 'Lên đến 45 TOPS', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5X (Onboard)', 'Tốc độ Bus RAM': '8448 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '14""', 'Độ phân giải': 'WUXGA, OLED', 'Tần số quét': '60Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'Màn hình OLED', 'Card màn hình': 'Card tích hợp - Qualcomm Adreno GPU', 'Công nghệ âm thanh': 'Dolby Audio', 'Cổng giao tiếp': '2 x USB Type-C 3.2 (hỗ trợ Power Delivery 3.0 và DisplayPort 1.4)', 'Kết nối không dây': 'Wi-Fi 7 (802.11be)', 'Khe đọc thẻ nhớ': 'Micro SD', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Độ bền chuẩn quân đội MIL STD 810H', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 312 mm - Rộng 221 mm - Dày 16.9 mm - 1.48 kg', 'Chất liệu': 'Vỏ kim loại - Nhôm', 'Thông tin Pin': '57Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}",[]
Laptop MSI Gaming Katana A15 AI B8VE R7 8845HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (402VN),https://www.thegioididong.com/laptop/msi-gaming-katana-a15-ai-b8ve-r7-402vn,laptop,MSI,"{'Công nghệ CPU': 'AMD Ryzen 7 - 8845HS', 'Số nhân': '8', 'Số luồng': '16', 'Tốc độ CPU': '3.8GHz', 'Tốc độ tối đa': 'Turbo Boost 5.1 GHz', 'NPU': 'AMD XDNA', 'Hiệu năng xử lý AI (TOPS)': 'Lên đến 16 TOPS', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '5600 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 4050, 6 GB', 'Công nghệ âm thanh': 'Hi-Res Audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'HD webcam', 'Tản nhiệt': 'Cooler Boost 5', 'Tính năng khác': 'TPM 2.0', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 4 vùng', 'Kích thước': 'Dài 359 mm - Rộng 259 mm - Dày 24.9 mm - 2.25 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 53.5Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Đen', 'price': 25490000.0}]"
Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (i5U085W11BLU),https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5u085w11blu?utm_flashsale=1,laptop,Dell,"{'Công nghệ CPU': 'Intel Core i5 Alder Lake - 1235U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': '1.3GHz', 'Tốc độ tối đa': 'Turbo Boost 4.4 GHz', 'RAM': '8 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe rời)', 'Tốc độ Bus RAM': '2666 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '120Hz', 'Công nghệ màn hình': 'Chống chói Anti Glare', 'Card màn hình': 'Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi)', 'Công nghệ âm thanh': 'Realtek Audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Bluetooth 5.2', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'HD webcam', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 358.5 mm - Rộng 235.56 mm - Dày 18.99 mm - 1.9 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 41Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2022'}","[{'color': 'Đen', 'price': 13990000.0}]"
