name,url,brand,prices,specifications
PC E-Power Office 20 AMD Ryzen 3 3200G 3.6 GHz - 4.0 GHz / 8GB / 240GB / 400W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-20,E-Power,"[{'color': 'Đen', 'price': 5090000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 3', 'Loại CPU': '3200G', 'Số nhân': '4', 'Số luồng': '4', 'Bộ nhớ đệm': '6 MB', 'Đồ họa tổng hợp': 'AMD Radeon Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '32 GB', 'Dung lượng RAM': '8 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '4', 'Số khe SSD/HDD còn lại': '3', 'Loại SSD': '2 2.5"" SATA', 'Dung lượng': '240 GB', 'Cổng giao tiếp': '2 PS/2\n3 Jack 3.5 mm\n4 USB 2.0\n1 HDMI\n2 USB 3.0\n1 DVI-D\n1 LAN\n2 PS/2', 'Phụ kiện trong hộp': 'Bàn phím có dây\nDây nguồn\nChuột có dây\nUSB thu Wifi', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tốc độ CPU': 'Cơ bản 3.6 GHz\nTối đa 4.0 GHz', 'Chipset': 'AMD A320', 'Tốc độ đọc/ghi': 'Ghi 465 MB/s\nĐọc 530 MB/s', 'Công suất': '350 W', 'Kích thước': '295 x 165 x 350 mm', 'Trọng lượng sản phẩm': '3.5 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'Mini ITX', 'Chất liệu': 'Khung máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
iMac 24 2023 M3 8 CPU/10 GPU/8GB/256GB,https://fptshop.com.vn/may-tinh-de-ban/imac-24-2023-m3-8-cpu-10-gpu-8gb-256gb,Apple,"[{'color': 'Xanh dương', 'price': 33990000}, {'color': '', 'price': 33990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M3', 'Loại CPU': '10-Core', 'Hãng': 'Apple', 'Model': 'GPU 10 nhân', 'Đồ họa tổng hợp': 'Đang cập nhật', 'Khe RAM tối đa': '1 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '24 GB', 'Dung lượng RAM': '8 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng': '256', 'Kích thước màn hình': '23.5 inch', 'Công nghệ màn hình': 'Retina', 'Độ phân giải': '4480 x 2520 Pixels', 'Tấm nền': 'IPS', 'Độ sáng': '500 nits', 'Cổng giao tiếp': 'Audio Jack: Jack 3.5 mm\n2 Type C', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'Công nghệ âm thanh': 'Dolby Atmost', 'OS': 'macOS', 'Version': 'Sonoma', 'Phụ kiện trong hộp': 'Bàn phím không dây\nChuột không dây\nDây nguồn\nAdapter', 'Công suất': 'Đang cập nhật 150 W', 'Kích thước': '54,7 x 14,7 x 46,1 cm', 'Trọng lượng sản phẩm': '4.48 kg', 'Chất liệu': 'Khung máy: Nhôm nguyên khối', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '10/2023', 'Thời gian bảo hành': '12 tháng', 'Màu sắc': 'Bạc'}"
PC Gaming E-Power N1650 i5 12400F/ RAM 16GB/ SSD 256GB/ 650W / GTX 1650,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-n1650-i5-12400f,E-Power,"[{'color': 'Đen', 'price': 12240000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '12400F', 'Số nhân': '6', 'Số luồng': '12', 'Bộ nhớ đệm': '18 MB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe RAM còn lại': '2', 'Hỗ trợ RAM tối đa': '64 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '1 SSD', 'Cổng giao tiếp': 'Audio Jack: USB 3.2', 'Kích thước': '299 x 310 x 345 mm', 'Trọng lượng sản phẩm': '5.5 kg', 'Chất liệu': 'Khung máy: Kim loại', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '06/2023', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC Gaming E-Power G1650 i3 10105F/16GB/250GB/500W/GeForce GTX1650,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-g1650-i3-10105f,E-Power,"[{'color': 'Đen', 'price': 9740000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '10105F', 'Số nhân': '4', 'Số luồng': '8', 'Bộ nhớ đệm': '6 MB', 'Hãng': 'NVIDIA', 'Model': 'GeForce GTX 1650', 'Xung nhịp': '1410 MHz', 'Xung nhịp tối đa': '1600 MHz', 'Bộ nhớ': '4 GB GDDR6', 'Đồ họa tổng hợp': 'NVIDIA GeForce GTX 1650 4GB', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '4 x 4', 'Số khe SSD/HDD còn lại': '4 HDD', 'Loại SSD': 'M.2 NVMe 1', 'Dung lượng': '250 GB', 'Chuẩn M2': '2280', 'Cổng giao tiếp': '1 HDMI 2.0\n1 DVI-D\n1 DisplayPort 1.4', 'Phụ kiện trong hộp': 'Dây nguồn', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tên thế hệ': 'Comet Lake', 'Tốc độ CPU': 'Tối đa 4.4 GHz\nCơ bản 3.7 GHz', 'Chipset': 'Intel H510', 'Tốc độ đọc/ghi': '2200 MB/s Đọc', 'Công suất': '500 W Bên dưới:', 'Kích thước': '315x210x386 mm', 'Trọng lượng sản phẩm': '7 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Mặt bên ngoài cùng: Kính\nKhung máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC Gaming E-Power Ryzen5 5600/16GB/250GB/550W/GeForce GTX 1650,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-r5-ryzen5-5600,E-Power,"[{'color': 'Đen', 'price': 13740000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '5600', 'Số nhân': '6', 'Số luồng': '12', 'Bộ nhớ đệm': '35 MB', 'Hãng': 'NVIDIA', 'Model': 'GeForce GTX 1650', 'Đồ họa tổng hợp': 'NVIDIA GeForce GTX 1650 4GB', 'Khe RAM tối đa': '4 khe', 'Số khe RAM còn lại': '3', 'Hỗ trợ RAM tối đa': '128 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '4 x 1', 'Số khe SSD/HDD còn lại': '4 HDD', 'Loại SSD': '1 M2. PCIe', 'Dung lượng': '250 GB', 'Chuẩn M2': '2280', 'Cổng giao tiếp': '1', 'Phụ kiện trong hộp': 'Dây nguồn', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tên thế hệ': 'Series 5000', 'Tốc độ CPU': 'Tối đa 4.4 GHz\nCơ bản 3.5 GHz', 'Chipset': 'AMD B550', 'Công suất': '550 W Bên dưới:', 'Kích thước': '40x45x20', 'Trọng lượng sản phẩm': '10 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung máy: Kim loại\nMặt bên ngoài cùng: Kính', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC E-Power Office 12 Core i3 10105 3.7 GHz - 4.4 GHz / 8GB / 240GB / 250W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-12,E-Power,"[{'color': 'Đen', 'price': 6040000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '10105', 'Số nhân': '4', 'Số luồng': '8', 'Bộ nhớ đệm': '6 MB', 'Hãng': 'Intel', 'Đồ họa tổng hợp': 'Intel UHD Graphics 630', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '8 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '4', 'Số khe SSD/HDD còn lại': '3', 'Loại SSD': 'M.2 SATA', 'Dung lượng': '240 GB', 'Cổng giao tiếp': '4 USB 2.0\nHDMI\n2 USB 3.2\nVGA/D-sub\nLAN\nPS/2\nJack 3.5 mm', 'Wifi': '802.11 b/g/n', 'OS': 'Free DOS', 'Phụ kiện trong hộp': 'USB thu Wifi\nChuột có dây\nBàn phím có dây\nDây nguồn', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tốc độ CPU': 'Cơ bản 3.7 GHz\nTối đa 4.4 GHz', 'Chipset': 'Intel H510', 'Tốc độ đọc/ghi': 'Ghi 380 MB/s\nĐọc 500 MB/s', 'Công suất': '250 W', 'Kích thước': '370 x 188 x 413 mm', 'Trọng lượng sản phẩm': '4.5 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2022', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC E-Power Office 28 AMD Ryzen 5 5600G/RAM 16GB/SSD 256GB/500W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-28-amd-ryzen-5-5600g,E-Power,"[{'color': 'Trắng', 'price': 7540000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '5600G', 'Số nhân': '6', 'Số luồng': '12', 'Đồ họa tổng hợp': 'AMD Radeon Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '128GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '1 SSD', 'Cổng giao tiếp': 'Audio Jack: USB 3.2', 'Dạng tản nhiệt': 'Tản khí', 'Chất liệu tản nhiệt': 'Lá tản nhiệt nhôm', 'OS': 'Không', 'Tốc độ CPU': '3.3 GHz', 'Chipset': 'Intel H610', 'Công suất': 'Tổng: 350 W', 'Kích thước': '299 x 310 x 345 mm', 'Trọng lượng sản phẩm': '7 kg', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Trắng'}"
Máy tính AIO Asus A3402WBAK-WPC049W i5-1235U/8GB/512GB/23.8 FHD/CAM/MIC/KB/M/Win11,https://fptshop.com.vn/may-tinh-de-ban/pc-aio-asus-a3402wbak-wpc049w-i5-1235u,Asus,"[{'color': 'Trắng', 'price': 15490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '1235U', 'Hãng': 'Intel', 'Model': 'UHD', 'Đồ họa tổng hợp': 'Intel UHD Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '16 GB', 'Dung lượng RAM': '8 GB (1 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '0', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'Led', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LCD', 'Tần số quét': '60 Hz', 'Tấm nền': 'LED', 'Độ sáng': '250 nits', 'Độ phủ màu': '100% sRGB', 'Cổng giao tiếp': 'Cổng sạc:\n1 DC-in jack\n1 RJ45 Gigabit Ethernet\n2 HDMI 1.4\n2 USB 2.0\n1 USB 3.2 Gen 1 Type-C\n3 USB 3.2 Gen 1 Type-C\n1 Kensington lock\n1 Jack 3.5 mm', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'Công nghệ âm thanh': 'Asus SonicMaster stereo', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Phụ kiện trong hộp': 'Chuột không dây\nBàn phím không dây', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Công suất': '90 W', 'Kích thước': '53.9 x 42.3 x 1.5 ~ 16.5 cm', 'Trọng lượng sản phẩm': '5.4 kg', 'Kiểu dáng thiết kế': 'All in One', 'Chất liệu': 'Khung máy: Nhựa', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24 tháng', 'Màu sắc': 'Trắng'}"
iMac 24 inch M4 2024 10CPU/10GPU/24GB/512GB,https://fptshop.com.vn/may-tinh-de-ban/imac-24-m4-2024-10-cpu-10-gpu-24gb-512gb,Apple,"[{'color': 'Xanh lá', 'price': 49990000}, {'color': '', 'price': 49990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M4', 'Loại CPU': '10-Core', 'Hãng': 'Apple', 'Model': 'GPU 10 nhân', 'Đồ họa tổng hợp': 'Đang cập nhật', 'Khe RAM tối đa': '1 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '24 GB', 'Dung lượng RAM': '24 GB (1 thanh 24 GB)', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Kích thước màn hình': '23.5 inch', 'Công nghệ màn hình': 'Retina', 'Độ phân giải': '4480 x 2520 Pixels', 'Tấm nền': 'IPS', 'Độ sáng': '500 nits', 'Cổng giao tiếp': '2 Jack 3.5 mm\n1 Type C', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'Công nghệ âm thanh': 'Dolby Atmos', 'OS': 'macOS', 'Version': 'Sonoma', 'Phụ kiện trong hộp': 'Bàn phím không dây\nChuột không dây\nDây nguồn\nAdapter', 'Công suất': '143 W', 'Kích thước': '54.7 x 14.7 x 46.1 cm', 'Trọng lượng sản phẩm': '4.42 kg', 'Chất liệu': 'Khung máy: Nhôm nguyên khối', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '11/2024', 'Thời gian bảo hành': '12 tháng', 'Màu sắc': 'Bạc'}"
Mac Studio M4 Max 2025 14CPU/32GPU/36GB/512GB Bạc,https://fptshop.com.vn/may-tinh-de-ban/mac-studio-m4-max-2025-14cpu-32gpu-36gb-512gb,Apple,"[{'color': 'Bạc', 'price': 57990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M4 Max', 'Loại CPU': '14-core', 'Đồ họa tổng hợp': 'Apple M4 Max', 'Khe RAM tối đa': '1 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '36 GB', 'Dung lượng RAM': '36 GB (1 thanh 36 GB)', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng': '512', 'Cổng giao tiếp': '4 Type C\n1 HDMI\n1 USB Type-A\n1 Ethenet 10b\n1 Jack 3.5 mm', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Công suất': '480 W', 'Kích thước': '9.5 x 19.7 x 19.7 cm', 'Trọng lượng sản phẩm': '2.74 kg', 'Chất liệu': 'Viền máy: Nhôm nguyên khối', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '05/2025', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Bạc'}"
Máy tính để bàn HP Pavilion TP01-1003d i3 10105/4GB/256GB SSD/DVDRW/Intel UHD/WL+BT,https://fptshop.com.vn/may-tinh-de-ban/hp-pavilion-tp01-1003d-i3-10105,Unknown,"[{'color': 'Đen', 'price': 12990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '10105', 'Bộ nhớ đệm': '6 MB', 'Hãng': 'Intel', 'Model': 'UHD', 'Bộ nhớ': 'Share', 'Đồ họa tổng hợp': 'Intel UHD Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '2', 'Hỗ trợ RAM tối đa': '32 GB', 'Dung lượng RAM': '4 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '2666 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD + 1 HDD', 'Số khe SSD/HDD còn lại': '1', 'Loại SSD': 'M.2 NVMe', 'Dung lượng': '256 GB', 'Cổng giao tiếp': '1 HDMI\n2 USB 2.0\n1 LAN\n1 Jack 3.5 mm', 'Wifi': '802.11 a/b/g/n', 'Bluetooth': 'v5.0', 'Ổ đĩa quang': 'DVD', 'Loại đĩa quang': 'Read/Write', 'OS': 'Windows', 'Version': 'Windows 10', 'Phụ kiện trong hộp': 'Bàn phím có dây\nAdapter\nDây nguồn\nChuột có dây', 'Tốc độ CPU': 'Tối đa 4.4 GHz\nCơ bản 3.7 GHz', 'Công suất': '180 W', 'Trọng lượng sản phẩm': '5.96 kg', 'Kiểu dáng thiết kế': 'PC đồng bộ', 'Loại Case': 'MID tower', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2021', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
Máy tính để bàn Lenovo IdeaCentre AIO 3 24ITL6 i3 1115G4/4GB/256GB/23.8 FHD/Chuột+Bàn phím/Win11,https://fptshop.com.vn/may-tinh-de-ban/lenovo-ideacentre-aio-3-24itl6-i3-1115g4-ram-4gb,Lenovo,"[{'color': 'Đen', 'price': 10990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '1115G4', 'Số nhân': '2', 'Số luồng': '4', 'Bộ nhớ đệm': '6 MB', 'Hãng': 'Intel', 'Model': 'UHD', 'Bộ nhớ': 'Share', 'Đồ họa tổng hợp': 'Intel UHD Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '16 GB', 'Dung lượng RAM': '4 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '2', 'Số khe SSD/HDD còn lại': '1 SSD', 'Loại SSD': 'M.2 NVMe', 'Dung lượng': '256 GB', 'Chuẩn M2': '2242', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'FHD', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LED', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Màn hình cảm ứng': 'Không', 'Cổng giao tiếp': '1 LAN\n2 USB 3.2\n1 HDMI\n2 USB 2.0', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.0', 'Webcam': 'HD Webcam (720p Webcam)', 'Công nghệ âm thanh': 'Dolby Audio', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Phụ kiện trong hộp': 'Bộ sạc điện\nBàn phím không dây\nChuột không dây\nSách HDSD', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Tên thế hệ': 'Rocket Lake', 'Tốc độ CPU': '3.0 GHz', 'Số lượng loa': '2', 'Công suất': '90 W', 'Kích thước': '541 x 185.34 x 433.56 mm', 'Trọng lượng sản phẩm': '6.81 kg', 'Kiểu dáng thiết kế': 'All in One', 'Chất liệu': 'Hợp chất nhựa', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2022', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC Gaming E-Power F3060 i5 11400F/16GB/500GB/650W/GeForce RTX 3060,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-f3060-i5-11400f-16gb-500gb-650w,E-Power,"[{'color': 'Đen', 'price': 16340000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '11400F', 'Số nhân': '6', 'Số luồng': '12', 'Bộ nhớ đệm': '12 MB', 'Hãng': 'NVIDIA', 'Model': 'GeForce RTX 3060', 'Xung nhịp tối đa': '1770 MHz', 'Bộ nhớ': '12 GB GDDR6', 'Đồ họa tổng hợp': 'NVIDIA GeForce RTX 3060 12GB', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': 'SATA 3 x 4\nM.2 slot x 1', 'Số khe SSD/HDD còn lại': '0 SSD\n4 HDD', 'Loại SSD': 'M.2 NVMe 1', 'Dung lượng': '500 GB', 'Chuẩn M2': '2280', 'Cổng giao tiếp': '1 HDMI 2.1\n3 DisplayPort 1.4', 'Phụ kiện trong hộp': 'Dây nguồn', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tên thế hệ': 'Rocket Lake', 'Tốc độ CPU': 'Tối đa 4.4 GHz\nCơ bản 2.6 GHz', 'Chipset': 'Intel B560', 'Tốc độ đọc/ghi': '2100 MB/s Ghi', 'Công suất': '650 W Bên dưới:', 'Kích thước': '390x205x457 mm', 'Trọng lượng sản phẩm': '12 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Mặt bên ngoài cùng: Kính\nKhung máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC E-Power Office 15 Core i5 10400 2.9 GHz - 4.5 GHz / 16GB / 240GB / 400W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-15,E-Power,"[{'color': 'Đen', 'price': 7240000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '10400', 'Số nhân': '6', 'Số luồng': '12', 'Bộ nhớ đệm': '12 MB', 'Đồ họa tổng hợp': 'Intel UHD Graphics 630', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '4', 'Số khe SSD/HDD còn lại': '3', 'Loại SSD': '2 2.5"" SATA', 'Cổng giao tiếp': 'USB 3.2', 'Phụ kiện trong hộp': 'Chuột có dây\nUSB thu Wifi\nBàn phím có dây\nDây nguồn', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tốc độ CPU': 'Cơ bản 2.9 GHz\nTối đa 4.5 GHz', 'Chipset': 'Apple M1', 'Công suất': '400 W', 'Kích thước': '370 x 188 x 413 mm', 'Trọng lượng sản phẩm': '4.5 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam', 'Thời điểm ra mắt': '2022', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
